PNU,주용도코드명,대지면적(㎡),건축면적(㎡),연면적(㎡),용적률(%),건폐율(%)
1171010800100680016,공동주택,406.1,208.16,1213.47,256.18,51.26
1171010800100700010,제1종근린생활시설,723.6,421.39,3623.43,337.4889,58.2352
1171010800100700017,공동주택,727.5,374.79,2860.67,294.57,51.51
1171010800100710003,제2종근린생활시설,539.6,267.28,1741.81,243.26,49.53
1171010800100720007,공동주택,399.4,199.62,964.0,241.36,49.98
1171010800100770019,공동주택,300.1,179.48,595.38,198.39,59.81
1171010800100770018,공동주택,324.1,194.18,648.01,199.94,59.91
1171010800100780007,공동주택,294.8,176.24,589.45,199.95,59.78
1171010800100790011,공동주택,332.2,199.24,658.16,198.12,59.98
1171010800100800006,,,,,,
1171010800100800007,,,,,,
1171010800100800006,제2종근린생활시설,547.1,44.0,44.0,44.13,44.13
1171010800100800007,제2종근린생활시설,547.1,44.0,44.0,44.13,44.13
1171010800100800006,제1종근린생활시설,547.1,191.52,209.52,44.13,44.13
1171010800100800007,제1종근린생활시설,547.1,191.52,209.52,44.13,44.13
1171010800100800006,창고시설,547.1,20.0,20.0,3.66,3.66
1171010800100800007,창고시설,547.1,20.0,20.0,3.66,3.66
1171010800100800009,공동주택,363.0,213.74,659.87,181.78,58.88
1171010800100820007,,,,,,
1171010800100820007,제2종근린생활시설,0.0,0.0,493.44,0.0,0.0
1171010800100820007,자동차관련시설,0.0,0.0,67.2,0.0,0.0
1171010800100820016,제1종근린생활시설,556.9,275.55,2050.99,288.73,49.47
1171010800100830007,공동주택,230.1,137.82,596.18,196.25,59.9
1171010800100830010,공동주택,176.3,73.14,296.34,124.45,41.48
1171010800100860011,공동주택,235.7,141.12,458.45,194.51,59.87
1171010800100860013,공동주택,235.9,136.3,467.45,198.16,57.78
1171010800100860015,공동주택,234.4,136.3,467.45,199.42,58.15
1171010800100860020,공동주택,234.9,140.6,469.5,199.87,59.86
1171010800100860022,공동주택,236.1,141.0,470.45,199.26,59.72
1171010800100870018,공동주택,359.9,173.53,716.22,199.01,48.22
1171010800100880008,제2종근린생활시설,0.0,0.0,991.68,0.0,0.0
1171010800100880010,공동주택,447.1,267.99,1643.61,289.2,59.94
1171010800100880017,제2종근린생활시설,334.3,196.94,1037.92,253.75,58.91
1171010800100890011,제2종근린생활시설,508.5,288.16,1558.7,213.89,56.67
1171010800100910009,공동주택,334.8,198.39,659.91,192.33,59.26
1171010800100910020,공동주택,392.8,214.71,1168.22,297.41,54.66
1171010800100930015,공동주택,397.4,233.2,659.6,165.97,58.68
1171010800100940002,공동주택,301.7,174.12,601.06,199.22,57.71
1171010800100960013,공동주택,475.9,232.97,1397.66,283.29,48.95
1171010800100980007,공동주택,353.6,181.08,712.25,197.71,51.21
1171010800100000000,제1종근린생활시설,1666.2,456.96,946.88,66.6,32.14
1171010800101030002,공동주택,232.1,139.21,462.73,199.37,59.98
1171010800101050002,제1종근린생활시설,457.5,246.24,492.48,107.6459,53.823
1171010800101050008,공동주택,422.5,247.62,659.67,156.13,58.61
1171010800101050014,공동주택,360.0,197.86,659.03,183.06,54.96
1171010800101050018,공동주택,359.8,215.38,659.47,183.29,59.86
1171010800101060021,공동주택,447.0,261.09,893.21,199.82,58.41
1171010800101080017,제1종근린생활시설,474.6,219.93,1279.87,209.19,46.34
1171010800101080002,공동주택,328.7,185.76,657.72,155.63,56.51
1171010800101080005,공동주택,355.2,195.21,659.79,185.75,54.96
1171010800101080019,업무시설,853.0,511.28,596.78,69.96,59.93
1171010800101080013,공동주택,447.1,249.55,659.92,147.6,55.82
1171010800101080015,공동주택,451.3,256.6,658.68,145.95,56.86
1171010800101090008,공동주택,1121.3,148.57,544.78,48.58,13.25
1171010800101090009,공동주택,1121.3,148.57,544.78,48.58,13.25
1171010800101090010,공동주택,1121.3,148.57,544.78,48.58,13.25
1171010800101090011,공동주택,1121.3,148.57,544.78,48.58,13.25
1171010800101090012,공동주택,1121.3,148.57,544.78,48.58,13.25
1171010800101090008,공동주택,1121.3,147.3,539.61,48.12,13.14
1171010800101090009,공동주택,1121.3,147.3,539.61,48.12,13.14
1171010800101090010,공동주택,1121.3,147.3,539.61,48.12,13.14
1171010800101090011,공동주택,1121.3,147.3,539.61,48.12,13.14
1171010800101090012,공동주택,1121.3,147.3,539.61,48.12,13.14
1171010800101090008,,,,,,
1171010800101090009,,,,,,
1171010800101090010,,,,,,
1171010800101090011,,,,,,
1171010800101090012,,,,,,
1171010800101090008,공동주택,1121.3,147.56,578.56,48.97,13.16
1171010800101090009,공동주택,1121.3,147.56,578.56,48.97,13.16
1171010800101090010,공동주택,1121.3,147.56,578.56,48.97,13.16
1171010800101090011,공동주택,1121.3,147.56,578.56,48.97,13.16
1171010800101090012,공동주택,1121.3,147.56,578.56,48.97,13.16
1171010800101090008,공동주택,1121.3,155.58,608.56,54.27,13.87
1171010800101090009,공동주택,1121.3,155.58,608.56,54.27,13.87
1171010800101090010,공동주택,1121.3,155.58,608.56,54.27,13.87
1171010800101090011,공동주택,1121.3,155.58,608.56,54.27,13.87
1171010800101090012,공동주택,1121.3,155.58,608.56,54.27,13.87
1171010800100000000,공동주택,423.8,253.27,732.16,172.76,59.76
1171010800101110012,제2종근린생활시설,930.0,457.75,2083.08,142.8,49.22
1171010800101110013,제2종근린생활시설,930.0,457.75,2083.08,142.8,49.22
1171010800101110011,공동주택,671.2,384.14,2429.27,284.17,57.23
1171010800101120010,공동주택,424.7,248.78,832.62,196.05,58.58
1171010800101130001,제2종근린생활시설,610.3,300.8,1096.56,110.92,49.28
1171010800101130005,,,,,,
1171010800101130005,공동주택,0.0,194.97,687.37,0.0,0.0
1171010800101130005,공동주택,0.0,209.68,659.27,0.0,0.0
1171010800101150007,제1종근린생활시설,462.2,227.56,1159.83,191.28,49.23
1171010800101150010,,,,,,
1171010800101150010,공동주택,0.0,185.04,658.45,0.0,0.0
1171010800101150010,공동주택,0.0,185.04,658.45,0.0,0.0
1171010800101150014,,,,,,
1171010800101150014,공동주택,0.0,194.46,659.53,0.0,0.0
1171010800101150014,공동주택,0.0,192.19,659.81,0.0,0.0
1171010800101160003,공동주택,704.2,275.4,1101.6,117.32,39.45
1171010800101160005,제2종근린생활시설,721.3,309.73,1739.11,198.35,42.94
1171010800101160007,제2종근린생활시설,496.3,262.86,1230.55,199.8,52.96
1171010800101210009,단독주택,517.0,295.36,1817.76,295.37,57.13
1171010800101210008,제1종근린생활시설,483.3,245.0,1200.52,199.57,50.69
1171010800101450001,공동주택,0.0,0.0,13241.823,0.0,0.0
1171010800101450001,,,,,,
1171010800101450001,공동주택,0.0,0.0,11873.274,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,8252.96,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,6622.339,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,10031.174,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,7708.437,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,8252.96,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,6896.347,0.0,0.0
1171010800101450001,판매시설,0.0,0.0,2796.691,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,8252.958,0.0,0.0
1171010800101450001,노유자시설,0.0,0.0,146.35,0.0,0.0
1171010800101450001,공동주택,0.0,0.0,9758.08,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12482.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.3096,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,10956.42,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12482.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12501.09,0.0,0.0
1171010800101500001,,,,,,
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9278.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12482.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9278.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12527.05,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9524.1,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12527.05,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12482.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.3096,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9278.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,16427.79,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,10956.42,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14381.01,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,16427.79,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,13179.98,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,6190.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12527.05,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9278.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9524.1,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,6190.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,6190.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,6190.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9620.823,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.0195,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9278.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,6190.02,0.0,0.0
1171010800101500001,제1종근린생활시설,0.0,0.0,985.76,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,판매시설,0.0,0.0,2213.64,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,14279.31,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,13179.98,0.0,0.0
1171010800101500001,판매시설,0.0,0.0,8858.7002,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12527.05,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12527.05,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.0195,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,8326.02,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9278.19,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,12501.09,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,9524.1,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,16427.79,0.0,0.0
1171010800101500001,공동주택,0.0,0.0,16427.79,0.0,0.0
1171010800101500034,종교시설,721.4,412.74,2296.44,184.82,57.21
1171010800101500036,제1종근린생활시설,742.7,361.3,2548.7,279.9,49.85
1171010800100000000,업무시설,5285.0,3165.6574,46647.954,598.81,59.9
1171010800100000000,업무시설,3151.2,782.17,8607.36,191.07,24.82
1171010800106510012,공장,3134.4,1653.69,30899.62,604.96,52.76
1171010900102200001,단독주택,0.0,0.0,44.3,0.0,0.0
1171010900102200002,단독주택,0.0,0.0,53.88,0.0,0.0
1171010800102730011,단독주택,0.0,0.0,53.88,0.0,0.0
1171010800102730011,단독주택,0.0,0.0,53.88,0.0,0.0
1171010900102420004,단독주택,0.0,0.0,75.37,0.0,0.0
1171010900102600014,단독주택,0.0,0.0,14.55,0.0,0.0
1171010900103190059,제1종근린생활시설,2973.0,1114.81,3272.82,73.99,37.5
1171010900105370000,제1종근린생활시설,2973.0,1114.81,3272.82,73.99,37.5
1171010900105370001,제1종근린생활시설,2973.0,1114.81,3272.82,73.99,37.5
1171010900105380001,제1종근린생활시설,2973.0,1114.81,3272.82,73.99,37.5
1171010900105390001,제1종근린생활시설,2973.0,1114.81,3272.82,73.99,37.5
1171010900105390002,제1종근린생활시설,2973.0,1114.81,3272.82,73.99,37.5
1171010900108410005,제1종근린생활시설,1200.0,718.65,6773.44,299.44,59.89
1171010900108800002,제2종근린생활시설,2131.0,1256.73,12301.78,399.82,58.97
1171010900109040004,업무시설,3020.0,1615.31,19161.73,399.85,53.49
1171011100100230001,업무시설,605.4,362.97,6191.89,797.35,59.96
1171011100100240004,제2종근린생활시설,1150.7,684.47,6624.43,419.53,59.48
1171011100100240005,제2종근린생활시설,1150.7,684.47,6624.43,419.53,59.48
1171011100100240006,제2종근린생활시설,1150.7,684.47,6624.43,419.53,59.48
1171011100100240010,제2종근린생활시설,511.7,302.49,1863.4,281.18,59.11
1171011100100350001,제2종근린생활시설,657.04,392.67,2071.27,309.39364,59.76
1171011100100350006,업무시설,1251.2,731.99,10932.57,799.15,58.5
1171011100100350007,업무시설,1251.2,731.99,10932.57,799.15,58.5
1171011100100350005,업무시설,1251.2,731.99,10932.57,799.15,58.5
1171011100100360010,업무시설,504.0,302.35,4819.4453,798.89,59.99
1171011100100370009,제2종근린생활시설,799.8,369.5,1967.75,199.36,46.2
1171011100100370006,업무시설,411.2,246.26,3623.116,766.03,59.89
1171011100100370008,업무시설,449.7,261.96,1930.25,349.513,58.2522
1171011100100380009,업무시설,642.5,385.28,6565.08,799.42,59.97
1171011100100380010,업무시설,642.5,385.28,6565.08,799.42,59.97
1171011100100400002,업무시설,1004.7,543.99,7774.09,448.98,54.15
1171011100100410011,업무시설,1007.8,574.22,9773.35,799.65,56.98
1171011100100410004,업무시설,1007.8,574.22,9773.35,799.65,56.98
1171011100100000000,업무시설,699.4,414.73,5973.0,748.10694,59.297969
1171011100100410009,업무시설,1520.7,905.22,18027.1139,872.8798,59.5265
1171011100100410010,업무시설,1520.7,905.22,18027.1139,872.8798,59.5265
1171011100100410014,업무시설,1520.7,905.22,18027.1139,872.8798,59.5265
1171011100100410015,업무시설,1520.7,905.22,18027.1139,872.8798,59.5265
1171011100100410016,업무시설,1520.7,905.22,18027.1139,872.8798,59.5265
1171011100100420001,업무시설,1678.1,1003.46,20774.56,919.2424,59.7974
1171011100100420003,업무시설,1678.1,1003.46,20774.56,919.2424,59.7974
1171011100100420004,업무시설,1678.1,1003.46,20774.56,919.2424,59.7974
1171011100100420005,업무시설,1678.1,1003.46,20774.56,919.2424,59.7974
1171011100100420007,업무시설,1678.1,1003.46,20774.56,919.2424,59.7974
1171011100100430001,업무시설,1479.9,885.4,16858.2,799.25,59.83
1171011100100430008,업무시설,1479.9,885.4,16858.2,799.25,59.83
1171011100100430003,업무시설,963.7,577.76,9272.62,806.26,59.95
1171011100100430004,업무시설,963.7,577.76,9272.62,806.26,59.95
1171011100100430005,업무시설,963.7,577.76,9272.62,806.26,59.95
1171011100100430007,업무시설,464.0,278.15,4046.16,734.4,59.95
1171011100100440004,업무시설,1382.5,823.68,20453.12,103.0,59.57
1171011100100440007,업무시설,1382.5,823.68,20453.12,103.0,59.57
1171011100100440008,업무시설,1382.5,823.68,20453.12,103.0,59.57
1171011100100450003,업무시설,1000.1,500.02,10994.29,612.79,49.99
1171011100100450006,업무시설,1000.1,500.02,10994.29,612.79,49.99
1171011100100450007,업무시설,1000.1,500.02,10994.29,612.79,49.99
1171011100100450005,종교시설,3487.7,1882.95,14160.93,24.09,53.99
1171011100100470001,업무시설,1369.6,821.47,15003.9,799.64,59.98
1171011100100470008,업무시설,1369.6,821.47,15003.9,799.64,59.98
1171011100100470012,숙박시설,720.0,420.48,3712.08,389.53,58.34
1171011100100470010,업무시설,484.2,289.68,5467.32,844.28,59.83
1171011100100470014,업무시설,602.0,359.26,4123.26,518.68,59.68
1171011100100480006,공동주택,1735.6,1038.49,9566.21,348.89,59.83
1171011100100480007,공동주택,1735.6,1038.49,9566.21,348.89,59.83
1171011100100490010,,,,,,
1171011100100490013,,,,,,
1171011100100490014,,,,,,
1171011100100490013,업무시설,0.0,414.81,6552.635,0.0,0.0
1171011100100490014,업무시설,0.0,414.81,6552.635,0.0,0.0
1171011100100490010,업무시설,0.0,414.81,6552.635,0.0,0.0
1171011100100490010,업무시설,0.0,191.59,3130.864,0.0,0.0
1171011100100490013,업무시설,0.0,191.59,3130.864,0.0,0.0
1171011100100490014,업무시설,0.0,191.59,3130.864,0.0,0.0
1171011100100490003,숙박시설,722.7,430.41,3180.9,375.28,59.56
1171011100100490007,업무시설,731.4,438.28,7109.87,805.26,59.92
1171011100100490012,업무시설,401.7,241.0,3835.98,820.2514,59.995
1171011100100500011,업무시설,1398.2,837.8853,16491.0197,847.52,59.93
1171011100100500012,업무시설,1398.2,837.8853,16491.0197,847.52,59.93
1171011100100500016,업무시설,1398.2,837.8853,16491.0197,847.52,59.93
1171011100100500017,업무시설,1398.2,837.8853,16491.0197,847.52,59.93
1171011100100000000,업무시설,1123.9,674.28,9926.33,805.17,59.99
1171011100100510008,업무시설,1055.9,633.47,5597.89,309.4,59.99
1171011100100510003,업무시설,1260.2,555.48,13230.17,609.6,44.08
1171011100100510006,업무시설,1260.2,555.48,13230.17,609.6,44.08
1171011100100510007,업무시설,1260.2,555.48,13230.17,609.6,44.08
1171011100100510005,공동주택,1039.7,619.54,13509.29,962.88,59.59
1171011100100590009,제2종근린생활시설,961.3,490.62,671.45,63.76,51.04
1171011100100600014,업무시설,640.7,307.17,1564.63,179.62,47.94
1171011100100630005,제2종근린생활시설,409.0,204.28,910.1,162.8,49.94
1171011100100630010,제1종근린생활시설,416.5,206.28,959.24,183.94,49.52
1171011100100630012,제2종근린생활시설,577.0,284.8,1808.88,246.79,49.35
1171011100100640002,제2종근린생활시설,0.0,0.0,2306.66,0.0,0.0
1171011100100640004,제2종근린생활시설,0.0,0.0,2306.66,0.0,0.0
1171011100100640007,제2종근린생활시설,539.6,269.2,1972.27,230.3762,49.89
1171011100100650005,업무시설,1190.7,690.78,11212.77,591.97,58.01
1171011100100660010,업무시설,541.5,274.68,2677.11,364.29,50.72
1171011100100660008,업무시설,1101.7,569.59,8483.31,488.02,51.7
1171011100100660007,업무시설,2942.8,1724.34,6668.2,147.21,58.6
1171011100100660004,업무시설,2942.8,1724.34,6668.2,147.21,58.6
1171011100100690012,제2종근린생활시설,445.7,222.62,2178.7,249.86,49.95
1171011100100690011,제2종근린생활시설,672.8,336.1,494.46,73.49,49.96
1171011100100710016,공동주택,489.2,241.64,1015.08,145.52,49.39
1171011100100880001,,,,,,
1171011100100880007,,,,,,
1171011100100880008,,,,,,
1171011100100880001,업무시설,0.0,2762.3,24303.35,0.0,0.0
1171011100100880008,업무시설,0.0,2762.3,24303.35,0.0,0.0
1171011100100880007,업무시설,0.0,2762.3,24303.35,0.0,0.0
1171011100100880008,제2종근린생활시설,0.0,572.0,572.0,0.0,0.0
1171011100100880001,제2종근린생활시설,0.0,572.0,572.0,0.0,0.0
1171011100100880007,제2종근린생활시설,0.0,572.0,572.0,0.0,0.0
1171011100100880007,수련시설,0.0,3887.33,24979.25,0.0,0.0
1171011100100880008,수련시설,0.0,3887.33,24979.25,0.0,0.0
1171011100100880001,수련시설,0.0,3887.33,24979.25,0.0,0.0
1171011100100880008,문화및집회시설,0.0,1152.0,1152.0,0.0,0.0
1171011100100880001,문화및집회시설,0.0,1152.0,1152.0,0.0,0.0
1171011100100880007,문화및집회시설,0.0,1152.0,1152.0,0.0,0.0
1171011100100880021,,,,,,
1171011100100880022,,,,,,
1171011100100880027,,,,,,
1171011100100880011,제1종근린생활시설,0.0,1525.97,1870.48,0.0,0.0
1171011100100880011,,,,,,
1171011100100880011,제2종근린생활시설,65028.6,1149.75,1149.75,1.77,1.77
1171011100100880019,교육연구시설,0.0,46.8,93.6,0.0,0.0
1171011100100880019,,,,,,
1171011100100880019,교육연구시설,111902.3,1474.96,11437.5,7.9245466,1.3180783
1171011100100880019,교육연구시설,111902.3,574.4,2045.62,1.6327188,0.5133049
1171011100100880019,교육연구시설,0.0,2919.98,18730.03,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,2158.91,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,2158.91,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,5363.88,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,5363.88,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,11002.46,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,11002.46,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,5569.72,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,5569.72,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6178.37,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6178.37,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4566.99,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4566.99,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4632.72,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4632.72,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,8023.36,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,8023.36,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6979.54,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6979.54,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4167.482,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4167.482,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4983.526,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4983.526,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,7035.21,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,7035.21,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,7035.21,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,7035.21,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,10709.08,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,10709.08,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,7352.45,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,7352.45,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6980.884,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6980.884,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,5381.97,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,5381.97,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,9547.73,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,9547.73,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,8062.24,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,8062.24,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,9579.85,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,9579.85,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,7957.4,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,7957.4,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6979.784,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6979.784,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,7398.88,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,7398.88,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,2417.9099,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,2417.9099,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,8062.24,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,8062.24,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3773.17,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3773.17,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3179.17,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3179.17,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4632.72,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4632.72,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6074.8,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6074.8,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,5370.13,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,5370.13,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4168.15,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4168.15,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6981.044,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6981.044,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6979.78,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6979.78,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3759.49,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3759.49,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,7035.21,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,7035.21,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6178.86,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6178.86,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,15299.62,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,15299.62,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3179.17,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3179.17,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6160.76,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6160.76,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,6160.763,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,6160.763,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,11002.456,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,10963.235,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,10963.235,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3179.17,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3179.17,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3165.49,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,5137.43,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,5137.43,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,3683.63,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,3683.63,0.0,0.0
1171011100100890001,공동주택,0.0,0.0,4965.431,0.0,0.0
1171011100100890002,공동주택,0.0,0.0,4965.431,0.0,0.0
